 number of kpoints:        1936
 number of conduction states           2
 number of valence states           2
 # kx ky kz nocp nc nv  energy  xx  yy  zz  xy  xz  yz
  0.182364  0.684373  0.000000        14        16        13  3.833929  1.605808  0.437348  0.000000 -0.432399  0.000000  0.000000
  0.501502  0.500118  0.000000        14        16        13  3.833936  1.105369  0.944333  0.000000 -0.722816  0.000000  0.000000
  1.504506  2.974389  0.000000        14        16        13  3.833936  1.105384  0.944457  0.000000 -0.722868  0.000000  0.000000
  0.182364  1.631966  0.000000        14        16        13  3.833937  0.831210  0.438806  0.000000  0.355399  0.000000  0.000000
  1.504506  1.500355  0.000000        14        16        14  3.834285  0.000001  0.000000  0.000000  0.000000  0.000000  0.000000
  0.501502  1.974152  0.000000        14        16        14  3.834293  0.000001  0.000000  0.000000  0.000000  0.000000  0.000000
  1.504506  3.132321  0.000000        14        16        14  3.834325  0.000002  0.000000  0.000000 -0.000000  0.000000  0.000000
  0.501502  0.342186  0.000000        14        16        14  3.834326  0.000002  0.000000  0.000000 -0.000000  0.000000  0.000000
  0.045591  0.605407  0.000000        14        16        14  3.834368  0.000001  0.000001  0.000000 -0.000001  0.000000  0.000000
  1.960417  2.869101  0.000000        14        16        14  3.834382  0.000001  0.000001  0.000000 -0.000001  0.000000  0.000000
  0.045591  1.710932  0.000000        14        16        14  3.834463  0.000001  0.000001  0.000000  0.000001  0.000000  0.000000
  0.547093  2.579558  0.000000        14        16        14  3.834466  0.000000  0.000002  0.000000  0.000001  0.000000  0.000000
  1.458915  0.894949  0.000000        14        16        14  3.834468  0.000000  0.000002  0.000000  0.000001  0.000000  0.000000
  0.547093  2.053118  0.000000        14        16        14  3.834484  0.000000  0.000001  0.000000 -0.000001  0.000000  0.000000
  1.458915  1.421389  0.000000        14        16        14  3.834484  0.000000  0.000001  0.000000 -0.000000  0.000000  0.000000
  1.960417  1.763576  0.000000        14        16        14  3.834484  0.000001  0.000002  0.000000  0.000001  0.000000  0.000000
  1.504506  3.079677  0.000000        14        15        13  3.836036  0.000002  0.000001  0.000000 -0.000001  0.000000  0.000000
  0.501502  0.394830  0.000000        14        15        13  3.836050  0.000002  0.000001  0.000000 -0.000001  0.000000  0.000000
  1.504506  1.552999  0.000000        14        15        13  3.836082  0.000001  0.000001  0.000000  0.000000  0.000000  0.000000
  0.501502  1.921508  0.000000        14        15        13  3.836083  0.000001  0.000001  0.000000  0.000000  0.000000  0.000000
  0.592684  2.553236  0.000000        14        15        13  3.836105  0.000000  0.000002  0.000000  0.000000  0.000000  0.000000
  1.413324  0.921271  0.000000        14        15        13  3.836114  0.000000  0.000002  0.000000  0.000000  0.000000  0.000000
  1.914826  2.842779  0.000000        14        15        13  3.836117  0.000002  0.000001  0.000000 -0.000001  0.000000  0.000000
  0.091182  0.631729  0.000000        14        15        13  3.836117  0.000002  0.000001  0.000000 -0.000001  0.000000  0.000000
  1.914826  1.789898  0.000000        14        15        13  3.836123  0.000001  0.000001  0.000000  0.000001  0.000000  0.000000
  0.091182  1.684610  0.000000        14        15        13  3.836138  0.000001  0.000001  0.000000  0.000001  0.000000  0.000000
  0.592684  2.079440  0.000000        14        15        13  3.836254  0.000001  0.000001  0.000000 -0.000000  0.000000  0.000000
  1.413324  1.395067  0.000000        14        15        13  3.836258  0.000001  0.000002  0.000000 -0.000000  0.000000  0.000000
  0.045591  1.237135  0.000000        14        16        14  3.839475  2.264400  0.205161  0.000000  0.225103  0.000000  0.000000
  0.911822  0.579085  0.000000        14        16        14  3.839489  0.884359  2.031785  0.000000 -1.111145  0.000000  0.000000
  1.960417  2.237372  0.000000        14        16        14  3.839504  2.264461  0.205149  0.000000  0.225060  0.000000  0.000000
  1.094186  2.895423  0.000000        14        16        14  3.839514  0.884278  2.031799  0.000000 -1.111113  0.000000  0.000000
  0.045591  1.079203  0.000000        14        16        14  3.839568  2.710085  0.205644  0.000000 -0.066949  0.000000  0.000000
  1.960417  2.395304  0.000000        14        16        14  3.839600  2.710047  0.205615  0.000000 -0.066910  0.000000  0.000000
  1.048595  0.658051  0.000000        14        16        14  3.839636  0.520150  1.946614  0.000000 -0.772484  0.000000  0.000000
  0.957413  2.816457  0.000000        14        16        14  3.839668  0.520173  1.946600  0.000000 -0.772503  0.000000  0.000000
  1.048595  1.658288  0.000000        14        16        14  3.839712  1.100121  1.948059  0.000000  0.809952  0.000000  0.000000
  0.911822  1.737254  0.000000        14        16        14  3.839714  1.018364  2.032307  0.000000  0.761433  0.000000  0.000000
  0.957413  1.816220  0.000000        14        16        14  3.839721  1.100046  1.948104  0.000000  0.809941  0.000000  0.000000
  1.094186  1.737254  0.000000        14        16        14  3.839747  1.018255  2.032359  0.000000  0.761388  0.000000  0.000000
  0.820640  2.632202  0.000000        14        16        14  3.840465  0.000001  0.000010  0.000000 -0.000000  0.000000  0.000000
  1.185368  0.842305  0.000000        14        16        14  3.840496  0.000001  0.000010  0.000000 -0.000000  0.000000  0.000000
  1.869235  2.026796  0.000000        14        16        14  3.840502  0.000009  0.000003  0.000000  0.000004  0.000000  0.000000
  0.136773  1.447711  0.000000        14        16        14  3.840538  0.000009  0.000003  0.000000  0.000004  0.000000  0.000000
  1.322142  1.710932  0.000000        14        16        14  3.840593  0.000007  0.000014  0.000000  0.000003  0.000000  0.000000
  0.683866  1.763576  0.000000        14        16        14  3.840599  0.000007  0.000014  0.000000  0.000002  0.000000  0.000000
  0.820640  2.000474  0.000000        14        16        14  3.840731  0.000011  0.000012  0.000000  0.000005  0.000000  0.000000
  1.185368  1.474033  0.000000        14        16        14  3.840775  0.000011  0.000012  0.000000  0.000005  0.000000  0.000000
  1.322142  2.921745  0.000000        14        16        14  3.840847  0.000011  0.000014  0.000000 -0.000010  0.000000  0.000000
  1.869235  2.605880  0.000000        14        16        14  3.840851  0.000026  0.000004  0.000000 -0.000005  0.000000  0.000000
  0.683866  0.552763  0.000000        14        16        14  3.840854  0.000012  0.000015  0.000000 -0.000011  0.000000  0.000000
  0.136773  0.868627  0.000000        14        16        14  3.840890  0.000024  0.000004  0.000000 -0.000004  0.000000  0.000000
  0.091182  1.158169  0.000000        14        16        13  3.841053  0.000009  0.000004  0.000000  0.000001  0.000000  0.000000
  1.914826  2.316338  0.000000        14        16        13  3.841098  0.000008  0.000003  0.000000  0.000001  0.000000  0.000000
  0.957413  0.658051  0.000000        14        16        13  3.841214  0.000005  0.000010  0.000000 -0.000002  0.000000  0.000000
  1.048595  2.816457  0.000000        14        16        13  3.841250  0.000005  0.000009  0.000000 -0.000002  0.000000  0.000000
  0.957413  1.658288  0.000000        14        16        13  3.841409  0.000007  0.000009  0.000000  0.000001  0.000000  0.000000
  1.048595  1.816220  0.000000        14        16        13  3.841464  0.000006  0.000008  0.000000  0.000001  0.000000  0.000000
  0.501502  0.394830  0.000000        14        16        14  3.843428  0.000002  0.000001  0.000000 -0.000001  0.000000  0.000000
  1.504506  3.079677  0.000000        14        16        14  3.843438  0.000003  0.000001  0.000000 -0.000001  0.000000  0.000000
  1.914826  2.842779  0.000000        14        16        14  3.843472  0.000002  0.000001  0.000000 -0.000001  0.000000  0.000000
  1.504506  1.552999  0.000000        14        16        14  3.843473  0.000001  0.000001  0.000000  0.000001  0.000000  0.000000
  0.091182  0.631729  0.000000        14        16        14  3.843475  0.000002  0.000001  0.000000 -0.000001  0.000000  0.000000
  0.501502  1.921508  0.000000        14        16        14  3.843480  0.000001  0.000001  0.000000  0.000001  0.000000  0.000000
  0.592684  2.553236  0.000000        14        16        14  3.843505  0.000000  0.000002  0.000000  0.000000  0.000000  0.000000
  0.091182  1.684610  0.000000        14        16        14  3.843509  0.000002  0.000001  0.000000  0.000001  0.000000  0.000000
  1.413324  0.921271  0.000000        14        16        14  3.843511  0.000000  0.000002  0.000000  0.000000  0.000000  0.000000
  1.914826  1.789898  0.000000        14        16        14  3.843519  0.000001  0.000001  0.000000  0.000001  0.000000  0.000000
  0.592684  2.079440  0.000000        14        16        14  3.843628  0.000000  0.000002  0.000000 -0.000000  0.000000  0.000000
  1.413324  1.395067  0.000000        14        16        14  3.843628  0.000000  0.000002  0.000000 -0.000000  0.000000  0.000000
  1.914826  2.211050  0.000000        14        15        13  3.848688  1.844882  0.756553  0.000000  0.360664  0.000000  0.000000
  0.091182  1.263457  0.000000        14        15        13  3.848697  1.844808  0.756640  0.000000  0.360665  0.000000  0.000000
  1.048595  0.710695  0.000000        14        15        13  3.848775  0.715656  1.884023  0.000000 -0.286952  0.000000  0.000000
  0.957413  2.763813  0.000000        14        15        13  3.848779  0.715645  1.883988  0.000000 -0.286952  0.000000  0.000000
  1.139777  2.869101  0.000000        14        15        13  3.848903  1.297302  2.086481  0.000000 -0.844801  0.000000  0.000000
  0.866231  0.605407  0.000000        14        15        13  3.848927  1.297256  2.086508  0.000000 -0.844796  0.000000  0.000000
  1.914826  2.421626  0.000000        14        15        13  3.848940  2.620634  0.756521  0.000000 -0.087297  0.000000  0.000000
  0.091182  1.052881  0.000000        14        15        13  3.848947  2.620609  0.756531  0.000000 -0.087298  0.000000  0.000000
  0.957413  1.868864  0.000000        14        15        13  3.848993  1.671050  1.885490  0.000000  0.398112  0.000000  0.000000
  1.139777  1.763576  0.000000        14        15        13  3.848994  1.474397  2.085669  0.000000  0.281900  0.000000  0.000000
  1.048595  1.605644  0.000000        14        15        13  3.848998  1.671036  1.885484  0.000000  0.398048  0.000000  0.000000
  0.866231  1.710932  0.000000        14        15        13  3.849023  1.474290  2.085623  0.000000  0.281880  0.000000  0.000000
  0.091182  1.210813  0.000000        14        16        13  3.850532  0.000009  0.000004  0.000000  0.000001  0.000000  0.000000
  1.914826  2.263694  0.000000        14        16        13  3.850576  0.000007  0.000003  0.000000  0.000001  0.000000  0.000000
  0.091182  1.105525  0.000000        14        16        13  3.850642  0.000011  0.000004  0.000000  0.000000  0.000000  0.000000
  0.911822  0.631729  0.000000        14        16        13  3.850644  0.000006  0.000010  0.000000 -0.000003  0.000000  0.000000
  1.094186  2.842779  0.000000        14        16        13  3.850676  0.000005  0.000009  0.000000 -0.000003  0.000000  0.000000
  1.914826  2.368982  0.000000        14        16        13  3.850679  0.000010  0.000003  0.000000  0.000000  0.000000  0.000000
  1.094186  0.789661  0.000000        14        15        13  3.850726  0.483943  1.473323  0.000000  0.056997  0.000000  0.000000
  0.911822  2.684846  0.000000        14        15        13  3.850727  0.483947  1.473328  0.000000  0.056947  0.000000  0.000000
  1.003004  0.684373  0.000000        14        16        13  3.850774  0.000004  0.000010  0.000000 -0.000002  0.000000  0.000000
  1.003004  2.790134  0.000000        14        16        13  3.850809  0.000004  0.000009  0.000000 -0.000002  0.000000  0.000000
  1.003004  1.631966  0.000000        14        16        13  3.850884  0.000008  0.000009  0.000000  0.000001  0.000000  0.000000
  0.911822  1.684610  0.000000        14        16        13  3.850893  0.000007  0.000009  0.000000  0.000001  0.000000  0.000000
  1.230959  1.763576  0.000000        14        15        13  3.850893  1.333915  1.734704  0.000000  0.033839  0.000000  0.000000
  0.775048  1.710932  0.000000        14        15        13  3.850914  1.333961  1.734599  0.000000  0.033809  0.000000  0.000000
  1.003004  1.842542  0.000000        14        16        13  3.850932  0.000007  0.000008  0.000000  0.000001  0.000000  0.000000
  1.869235  2.132084  0.000000        14        15        13  3.850934  1.179335  0.776886  0.000000  0.457161  0.000000  0.000000
  0.136773  1.342423  0.000000        14        15        13  3.850942  1.179272  0.776932  0.000000  0.457162  0.000000  0.000000
  1.094186  1.789898  0.000000        14        16        13  3.850946  0.000006  0.000008  0.000000  0.000001  0.000000  0.000000
  0.911822  1.947830  0.000000        14        15        13  3.850965  1.592471  1.473068  0.000000  0.184776  0.000000  0.000000
  1.094186  1.526677  0.000000        14        15        13  3.850975  1.592434  1.473017  0.000000  0.184731  0.000000  0.000000
  1.230959  2.869101  0.000000        14        15        13  3.851310  1.379829  1.735857  0.000000 -0.794817  0.000000  0.000000
  0.136773  0.973915  0.000000        14        15        13  3.851322  2.330362  0.776595  0.000000 -0.248509  0.000000  0.000000
  0.775048  0.605407  0.000000        14        15        13  3.851324  1.379805  1.735785  0.000000 -0.794724  0.000000  0.000000
  1.869235  2.500592  0.000000        14        15        13  3.851333  2.330393  0.776589  0.000000 -0.248508  0.000000  0.000000
  1.139777  0.763339  0.000000        14        15        14  3.851374  0.219985  1.365503  0.000000 -0.171954  0.000000  0.000000
  0.866231  2.711169  0.000000        14        15        14  3.851384  0.219886  1.365189  0.000000 -0.171899  0.000000  0.000000
  0.091182  1.368745  0.000000        14        15        14  3.851502  1.231944  0.353759  0.000000  0.408237  0.000000  0.000000
  1.914826  2.105762  0.000000        14        15        14  3.851533  1.232420  0.353872  0.000000  0.408397  0.000000  0.000000
  0.775048  1.763576  0.000000        14        15        14  3.851603  0.900784  1.680321  0.000000  0.299748  0.000000  0.000000
  1.230959  1.710932  0.000000        14        15        14  3.851629  0.900718  1.680215  0.000000  0.299724  0.000000  0.000000
  1.139777  1.552999  0.000000        14        15        14  3.851865  1.210550  1.364682  0.000000  0.479778  0.000000  0.000000
  0.866231  1.921508  0.000000        14        15        14  3.851873  1.210335  1.364582  0.000000  0.479764  0.000000  0.000000
  0.775048  0.552763  0.000000        14        15        14  3.852284  1.144582  1.679579  0.000000 -1.065361  0.000000  0.000000
  1.230959  2.921745  0.000000        14        15        14  3.852310  1.144902  1.680008  0.000000 -1.065650  0.000000  0.000000
  0.091182  0.947593  0.000000        14        15        14  3.852318  2.466536  0.353812  0.000000 -0.307186  0.000000  0.000000
  1.914826  2.526914  0.000000        14        15        14  3.852325  2.465624  0.353707  0.000000 -0.307164  0.000000  0.000000
  0.866231  2.711169  0.000000        14        16        14  3.852895  0.000438  0.002719  0.000000 -0.000344  0.000000  0.000000
  1.139777  0.763339  0.000000        14        16        14  3.852910  0.000386  0.002395  0.000000 -0.000304  0.000000  0.000000
  1.914826  2.105762  0.000000        14        16        14  3.852939  0.002223  0.000635  0.000000  0.000735  0.000000  0.000000
  0.091182  1.368745  0.000000        14        16        14  3.852978  0.002677  0.000763  0.000000  0.000883  0.000000  0.000000
  1.230959  1.710932  0.000000        14        16        14  3.853092  0.001774  0.003315  0.000000  0.000593  0.000000  0.000000
  0.775048  1.763576  0.000000        14        16        14  3.853115  0.001716  0.003207  0.000000  0.000573  0.000000  0.000000
  0.501502  1.974152  0.000000        14        16        13  3.853137  0.690664  0.230290  0.000000 -0.234829  0.000000  0.000000
  1.504506  1.500355  0.000000        14        16        13  3.853143  0.690631  0.230276  0.000000 -0.234803  0.000000  0.000000
  1.504506  3.132321  0.000000        14        16        13  3.853200  0.713137  0.229890  0.000000  0.132850  0.000000  0.000000
  0.501502  0.342186  0.000000        14        16        13  3.853202  0.713125  0.229925  0.000000  0.132909  0.000000  0.000000
  0.045591  0.605407  0.000000        14        16        13  3.853269  0.233000  0.707197  0.000000 -0.144465  0.000000  0.000000
  1.960417  2.869101  0.000000        14        16        13  3.853275  0.232977  0.707163  0.000000 -0.144449  0.000000  0.000000
  0.866231  1.921508  0.000000        14        16        14  3.853312  0.003022  0.003405  0.000000  0.001200  0.000000  0.000000
  1.139777  1.552999  0.000000        14        16        14  3.853341  0.002918  0.003288  0.000000  0.001159  0.000000  0.000000
  1.458915  1.421389  0.000000        14        16        13  3.853350  0.547377  0.372466  0.000000 -0.316727  0.000000  0.000000
  0.547093  2.053118  0.000000        14        16        13  3.853360  0.547360  0.372442  0.000000 -0.316702  0.000000  0.000000
  0.045591  1.710932  0.000000        14        16        13  3.853382  0.079981  0.707654  0.000000  0.156399  0.000000  0.000000
  1.458915  0.894949  0.000000        14        16        13  3.853383  0.413334  0.373226  0.000000  0.350953  0.000000  0.000000
  0.547093  2.579558  0.000000        14        16        13  3.853388  0.413332  0.373191  0.000000  0.350953  0.000000  0.000000
  1.960417  1.763576  0.000000        14        16        13  3.853389  0.079975  0.707633  0.000000  0.156399  0.000000  0.000000
  1.914826  2.526914  0.000000        14        16        14  3.853742  0.006727  0.000963  0.000000 -0.000836  0.000000  0.000000
  1.230959  2.921745  0.000000        14        16        14  3.853747  0.002556  0.003756  0.000000 -0.002383  0.000000  0.000000
  0.775048  0.552763  0.000000        14        16        14  3.853759  0.002903  0.004264  0.000000 -0.002705  0.000000  0.000000
  0.091182  0.947593  0.000000        14        16        14  3.853763  0.005833  0.000833  0.000000 -0.000726  0.000000  0.000000
  1.139777  1.447711  0.000000        14        16        13  3.856974  1.234425  1.159896  0.000000  0.225877  0.000000  0.000000
  0.866231  2.026796  0.000000        14        16        13  3.856975  1.234491  1.159915  0.000000  0.225870  0.000000  0.000000
  1.322142  1.763576  0.000000        14        16        13  3.857047  0.975778  1.419265  0.000000  0.076661  0.000000  0.000000
  0.683866  1.710932  0.000000        14        16        13  3.857053  0.975887  1.419150  0.000000  0.076623  0.000000  0.000000
  1.322142  2.869101  0.000000        14        16        13  3.857065  1.255338  1.421365  0.000000 -0.804867  0.000000  0.000000
  0.182364  0.894949  0.000000        14        16        13  3.857067  2.069411  0.597776  0.000000 -0.334376  0.000000  0.000000
  0.866231  2.605880  0.000000        14        16        13  3.857070  0.309920  1.159340  0.000000  0.089751  0.000000  0.000000
  0.683866  0.605407  0.000000        14        16        13  3.857073  1.255354  1.421300  0.000000 -0.804795  0.000000  0.000000
  1.139777  0.868627  0.000000        14        16        13  3.857078  0.309912  1.159332  0.000000  0.089779  0.000000  0.000000
  1.823644  2.579558  0.000000        14        16        13  3.857084  2.069415  0.597782  0.000000 -0.334374  0.000000  0.000000
  0.182364  1.421389  0.000000        14        16        13  3.857168  0.871611  0.596793  0.000000  0.413392  0.000000  0.000000
  1.823644  2.053118  0.000000        14        16        13  3.857173  0.871622  0.596773  0.000000  0.413380  0.000000  0.000000
  0.683866  2.553236  0.000000        14        16        14  3.857794  0.000000  0.000003  0.000000  0.000000  0.000000  0.000000
  1.322142  0.921271  0.000000        14        16        14  3.857819  0.000000  0.000003  0.000000  0.000000  0.000000  0.000000
  1.869235  1.868864  0.000000        14        16        14  3.857858  0.000003  0.000001  0.000000  0.000002  0.000000  0.000000
  0.136773  1.605643  0.000000        14        16        14  3.857880  0.000003  0.000001  0.000000  0.000002  0.000000  0.000000
  1.458915  1.631966  0.000000        14        16        14  3.857958  0.000002  0.000003  0.000000  0.000001  0.000000  0.000000
  0.547093  1.842542  0.000000        14        16        14  3.857968  0.000002  0.000003  0.000000  0.000001  0.000000  0.000000
  0.683866  2.079440  0.000000        14        16        14  3.857980  0.000001  0.000004  0.000000  0.000001  0.000000  0.000000
  1.322142  1.395067  0.000000        14        16        14  3.858008  0.000002  0.000004  0.000000  0.000001  0.000000  0.000000
  1.869235  2.763813  0.000000        14        16        14  3.858106  0.000006  0.000001  0.000000 -0.000002  0.000000  0.000000
  1.458915  3.000711  0.000000        14        16        14  3.858119  0.000004  0.000003  0.000000 -0.000003  0.000000  0.000000
  0.547093  0.473796  0.000000        14        16        14  3.858120  0.000004  0.000003  0.000000 -0.000003  0.000000  0.000000
  0.136773  0.710695  0.000000        14        16        14  3.858133  0.000005  0.000001  0.000000 -0.000002  0.000000  0.000000
  1.094186  0.789661  0.000000        14        16        13  3.862185  0.000040  0.000119  0.000000  0.000006  0.000000  0.000000
  0.911822  2.684846  0.000000        14        16        13  3.862194  0.000042  0.000128  0.000000  0.000006  0.000000  0.000000
  0.775048  1.710932  0.000000        14        16        13  3.862331  0.000116  0.000148  0.000000  0.000002  0.000000  0.000000
  1.230959  1.763576  0.000000        14        16        13  3.862359  0.000110  0.000141  0.000000  0.000002  0.000000  0.000000
  1.094186  1.526677  0.000000        14        16        13  3.862435  0.000150  0.000138  0.000000  0.000016  0.000000  0.000000
  0.136773  1.342423  0.000000        14        16        13  3.862440  0.000103  0.000070  0.000000  0.000040  0.000000  0.000000
  0.911822  1.947830  0.000000        14        16        13  3.862449  0.000150  0.000138  0.000000  0.000016  0.000000  0.000000
  1.869235  2.132084  0.000000        14        16        13  3.862476  0.000084  0.000057  0.000000  0.000033  0.000000  0.000000
  0.775048  0.605407  0.000000        14        16        13  3.862787  0.000130  0.000162  0.000000 -0.000073  0.000000  0.000000
  1.230959  2.869101  0.000000        14        16        13  3.862803  0.000112  0.000139  0.000000 -0.000063  0.000000  0.000000
  0.136773  0.973915  0.000000        14        16        13  3.862814  0.000203  0.000069  0.000000 -0.000022  0.000000  0.000000
  1.869235  2.500592  0.000000        14        16        13  3.862838  0.000210  0.000072  0.000000 -0.000023  0.000000  0.000000
  1.960417  2.184728  0.000000        14        15        14  3.865143  0.000005  0.000001  0.000000  0.000001  0.000000  0.000000
  0.911822  2.790134  0.000000        14        15        14  3.865167  0.000002  0.000011  0.000000 -0.000004  0.000000  0.000000
  1.094186  0.684373  0.000000        14        15        14  3.865172  0.000002  0.000011  0.000000 -0.000003  0.000000  0.000000
  0.045591  1.289779  0.000000        14        15        14  3.865174  0.000012  0.000001  0.000000  0.000002  0.000000  0.000000
  1.960417  2.447948  0.000000        14        15        14  3.865375  0.000017  0.000001  0.000000 -0.000001  0.000000  0.000000
  1.139777  2.921745  0.000000        14        15        14  3.865379  0.000006  0.000013  0.000000 -0.000007  0.000000  0.000000
  1.139777  1.710932  0.000000        14        15        14  3.865384  0.000003  0.000007  0.000000  0.000002  0.000000  0.000000
  0.045591  1.026559  0.000000        14        15        14  3.865390  0.000014  0.000001  0.000000 -0.000001  0.000000  0.000000
  0.911822  1.842542  0.000000        14        15        14  3.865400  0.000005  0.000009  0.000000  0.000004  0.000000  0.000000
  0.866231  0.552763  0.000000        14        15        14  3.865407  0.000008  0.000015  0.000000 -0.000009  0.000000  0.000000
  0.866231  1.763576  0.000000        14        15        14  3.865412  0.000005  0.000009  0.000000  0.000003  0.000000  0.000000
  1.094186  1.631966  0.000000        14        15        14  3.865429  0.000005  0.000009  0.000000  0.000004  0.000000  0.000000
  1.322142  0.921271  0.000000        14        15        13  3.868583  0.000000  0.000003  0.000000 -0.000000  0.000000  0.000000
  0.683866  2.553236  0.000000        14        15        13  3.868601  0.000000  0.000003  0.000000 -0.000000  0.000000  0.000000
  0.136773  1.605643  0.000000        14        15        13  3.868613  0.000003  0.000001  0.000000  0.000001  0.000000  0.000000
  1.869235  1.868864  0.000000        14        15        13  3.868621  0.000003  0.000001  0.000000  0.000001  0.000000  0.000000
  0.547093  1.842542  0.000000        14        15        13  3.868729  0.000002  0.000003  0.000000  0.000001  0.000000  0.000000
  1.458915  1.631966  0.000000        14        15        13  3.868738  0.000002  0.000003  0.000000  0.000001  0.000000  0.000000
  1.322142  1.395067  0.000000        14        15        13  3.868763  0.000002  0.000004  0.000000  0.000001  0.000000  0.000000
  0.683866  2.079440  0.000000        14        15        13  3.868769  0.000002  0.000004  0.000000  0.000001  0.000000  0.000000
  0.136773  0.710695  0.000000        14        15        13  3.868873  0.000006  0.000001  0.000000 -0.000002  0.000000  0.000000
  1.869235  2.763813  0.000000        14        15        13  3.868889  0.000006  0.000001  0.000000 -0.000002  0.000000  0.000000
  0.547093  0.473796  0.000000        14        15        13  3.868906  0.000004  0.000003  0.000000 -0.000003  0.000000  0.000000
  1.458915  3.000711  0.000000        14        15        13  3.868917  0.000004  0.000003  0.000000 -0.000003  0.000000  0.000000
  1.869235  1.974152  0.000000        14        16        14  3.870291  0.000005  0.000002  0.000000  0.000002  0.000000  0.000000
  0.775048  2.605880  0.000000        14        16        14  3.870317  0.000001  0.000005  0.000000 -0.000000  0.000000  0.000000
  0.136773  1.500355  0.000000        14        16        14  3.870330  0.000005  0.000002  0.000000  0.000002  0.000000  0.000000
  1.230959  0.868627  0.000000        14        16        14  3.870354  0.000001  0.000005  0.000000 -0.000000  0.000000  0.000000
  1.367733  1.684610  0.000000        14        16        14  3.870491  0.000003  0.000007  0.000000  0.000002  0.000000  0.000000
  0.638275  1.789898  0.000000        14        16        14  3.870498  0.000003  0.000007  0.000000  0.000002  0.000000  0.000000
  1.367733  2.948067  0.000000        14        16        14  3.870587  0.000006  0.000007  0.000000 -0.000005  0.000000  0.000000
  1.869235  2.658525  0.000000        14        16        14  3.870588  0.000013  0.000002  0.000000 -0.000003  0.000000  0.000000
  0.638275  0.526441  0.000000        14        16        14  3.870602  0.000006  0.000007  0.000000 -0.000006  0.000000  0.000000
  0.775048  2.026796  0.000000        14        16        14  3.870605  0.000005  0.000006  0.000000  0.000003  0.000000  0.000000
  0.136773  0.815983  0.000000        14        16        14  3.870630  0.000012  0.000002  0.000000 -0.000003  0.000000  0.000000
  1.230959  1.447711  0.000000        14        16        14  3.870654  0.000005  0.000006  0.000000  0.000003  0.000000  0.000000
  1.458915  1.684610  0.000000        14        16        13  3.871459  0.584493  1.127366  0.000000  0.308217  0.000000  0.000000
  0.729457  2.105762  0.000000        14        16        13  3.871467  0.719284  0.992574  0.000000  0.387491  0.000000  0.000000
  1.823644  1.895186  0.000000        14        16        13  3.871472  0.826774  0.395651  0.000000  0.315481  0.000000  0.000000
  1.276551  1.368745  0.000000        14        16        13  3.871472  0.719208  0.992599  0.000000  0.387453  0.000000  0.000000
  0.547093  1.789898  0.000000        14        16        13  3.871473  0.584496  1.127266  0.000000  0.308217  0.000000  0.000000
  0.182364  1.579321  0.000000        14        16        13  3.871484  0.826753  0.395652  0.000000  0.315516  0.000000  0.000000
  1.276551  0.947593  0.000000        14        16        13  3.871523  0.231059  0.990941  0.000000 -0.027412  0.000000  0.000000
  0.729457  2.526914  0.000000        14        16        13  3.871523  0.231080  0.990952  0.000000 -0.027458  0.000000  0.000000
  1.823644  2.737491  0.000000        14        16        13  3.871526  1.795890  0.395055  0.000000 -0.374809  0.000000  0.000000
  0.182364  0.737017  0.000000        14        16        13  3.871533  1.795842  0.395055  0.000000 -0.374841  0.000000  0.000000
  1.458915  2.948067  0.000000        14        16        13  3.871557  1.071157  1.127549  0.000000 -0.794557  0.000000  0.000000
  0.547093  0.526441  0.000000        14        16        13  3.871573  1.071110  1.127416  0.000000 -0.794507  0.000000  0.000000
  1.367733  0.947593  0.000000        14        16        13  3.873451  0.166113  1.032601  0.000000  0.081971  0.000000  0.000000
  0.638275  2.526914  0.000000        14        16        13  3.873454  0.166121  1.032604  0.000000  0.081944  0.000000  0.000000
  1.869235  1.816220  0.000000        14        16        13  3.873462  0.745575  0.452961  0.000000  0.415062  0.000000  0.000000
  0.136773  1.658288  0.000000        14        16        13  3.873466  0.745565  0.452983  0.000000  0.415082  0.000000  0.000000
  1.504506  3.027033  0.000000        14        16        13  3.873467  1.080097  0.680783  0.000000 -0.608848  0.000000  0.000000
  0.501502  0.447474  0.000000        14        16        13  3.873470  1.080099  0.680708  0.000000 -0.608807  0.000000  0.000000
  0.136773  0.658051  0.000000        14        16        13  3.873494  1.302951  0.451540  0.000000 -0.478398  0.000000  0.000000
  0.501502  1.868864  0.000000        14        16        13  3.873497  0.737784  0.680232  0.000000  0.351655  0.000000  0.000000
  1.869235  2.816457  0.000000        14        16        13  3.873499  1.302971  0.451501  0.000000 -0.478347  0.000000  0.000000
  1.504506  1.605644  0.000000        14        16        13  3.873511  0.737741  0.680290  0.000000  0.351684  0.000000  0.000000
  1.367733  1.368745  0.000000        14        16        13  3.873523  0.386939  1.032761  0.000000  0.149731  0.000000  0.000000
  0.638275  2.105762  0.000000        14        16        13  3.873536  0.386965  1.032740  0.000000  0.149800  0.000000  0.000000
  0.638275  2.579558  0.000000        14        15        14  3.875623  0.038665  1.049450  0.000000  0.110708  0.000000  0.000000
  1.367733  0.894949  0.000000        14        15        14  3.875646  0.038659  1.049480  0.000000  0.110691  0.000000  0.000000
  1.914826  1.842542  0.000000        14        15        14  3.875724  0.701491  0.386269  0.000000  0.492427  0.000000  0.000000
  0.091182  1.631965  0.000000        14        15        14  3.875741  0.701521  0.386261  0.000000  0.492433  0.000000  0.000000
