 number of kpoints:        1936
 number of conduction states           2
 number of valence states           2
 # kx ky kz nocp nc nv  energy  xx  yy  zz  sp  sm
  1.413324  2.395304  0.000000        14        16        13  2.598813  2.868934  3.062321  0.000000  0.006530  5.924726
  1.276551  2.474270  0.000000        14        15        14  2.598856  0.000380  0.000270  0.000000  0.000012  0.000638
  0.729457  1.000237  0.000000        14        15        14  2.598880  0.000430  0.000304  0.000000  0.000720  0.000014
  1.230959  2.447948  0.000000        14        15        14  2.598886  0.000336  0.000298  0.000000  0.000014  0.000620
  0.775048  1.026559  0.000000        14        15        14  2.598899  0.000365  0.000322  0.000000  0.000672  0.000015
  1.504506  2.342660  0.000000        14        15        14  2.599091  0.000304  0.000529  0.000000  0.000016  0.000817
  1.504506  2.290016  0.000000        14        15        14  2.599098  0.000286  0.000506  0.000000  0.000017  0.000775
  0.501502  1.131847  0.000000        14        15        14  2.599105  0.000271  0.000472  0.000000  0.000729  0.000014
  0.501502  1.184491  0.000000        14        15        14  2.599107  0.000264  0.000467  0.000000  0.000715  0.000016
  1.230959  2.184728  0.000000        14        15        14  2.599423  0.000466  0.000381  0.000000  0.000020  0.000827
  1.276551  2.158406  0.000000        14        15        14  2.599426  0.000499  0.000333  0.000000  0.000020  0.000812
  0.775048  1.289779  0.000000        14        15        14  2.599426  0.000499  0.000407  0.000000  0.000884  0.000022
  0.729457  1.316101  0.000000        14        15        14  2.599431  0.000532  0.000354  0.000000  0.000864  0.000021
  1.276551  2.474270  0.000000        14        16        14  2.608393  3.301265  2.330348  0.000000  0.108453  5.523160
  0.729457  1.000237  0.000000        14        16        14  2.608415  3.300995  2.330207  0.000000  5.522758  0.108444
  1.230959  2.447948  0.000000        14        16        14  2.608425  2.974483  2.619476  0.000000  0.123154  5.470805
  0.775048  1.026559  0.000000        14        16        14  2.608444  2.974269  2.619408  0.000000  5.470525  0.123150
  1.504506  2.342660  0.000000        14        16        14  2.608634  2.046855  3.578424  0.000000  0.108909  5.516371
  1.504506  2.290016  0.000000        14        16        14  2.608640  2.010957  3.578488  0.000000  0.123517  5.465928
  0.501502  1.131847  0.000000        14        16        14  2.608668  2.046906  3.578380  0.000000  5.516389  0.108898
  0.501502  1.184491  0.000000        14        16        14  2.608671  2.010992  3.578356  0.000000  5.465850  0.123497
  1.230959  2.184728  0.000000        14        16        14  2.608969  3.213247  2.620283  0.000000  0.143229  5.690300
  1.276551  2.158406  0.000000        14        16        14  2.608971  3.503286  2.328597  0.000000  0.143125  5.688757
  0.729457  1.316101  0.000000        14        16        14  2.608989  3.503112  2.328484  0.000000  5.688482  0.143112
  0.775048  1.289779  0.000000        14        16        14  2.608990  3.213099  2.620219  0.000000  5.690096  0.143222
  0.729457  1.052881  0.000000        14        15        13  2.609410  0.009912  0.008525  0.000000  0.018295  0.000142
  1.276551  2.421626  0.000000        14        15        13  2.609416  0.008936  0.007691  0.000000  0.000128  0.016499
  0.547093  1.158169  0.000000        14        15        13  2.609592  0.008339  0.011868  0.000000  0.020051  0.000156
  1.458915  2.316338  0.000000        14        15        13  2.609598  0.008953  0.012739  0.000000  0.000168  0.021524
  0.729457  1.263457  0.000000        14        15        13  2.609737  0.012776  0.010529  0.000000  0.023083  0.000222
  1.276551  2.211050  0.000000        14        15        13  2.609742  0.011483  0.009461  0.000000  0.000199  0.020745
  0.729457  1.052881  0.000000        14        16        13  2.611421  3.211219  2.761807  0.000000  5.926811  0.046215
  1.276551  2.421626  0.000000        14        16        13  2.611430  3.212214  2.762650  0.000000  0.046228  5.928637
  0.547093  1.158169  0.000000        14        16        13  2.611592  2.460304  3.506798  0.000000  5.920571  0.046531
  1.458915  2.316338  0.000000        14        16        13  2.611603  2.459788  3.505918  0.000000  0.046509  5.919196
  0.729457  1.263457  0.000000        14        16        13  2.611718  3.353766  2.760729  0.000000  6.055940  0.058555
  1.276551  2.211050  0.000000        14        16        13  2.611744  3.354956  2.761764  0.000000  0.058574  6.058146
